symbol,regime,start_dt,end_dt,bars
SBER,trend,2025-09-23 08:30:00+00:00,2025-09-23 08:30:00+00:00,1
SBER,range,2025-09-23 09:00:00+00:00,2025-09-24 06:30:00+00:00,44
SBER,trend,2025-09-24 07:00:00+00:00,2025-09-24 10:30:00+00:00,8
SBER,range,2025-09-24 11:00:00+00:00,2025-09-26 00:30:00+00:00,76
SBER,trend,2025-09-26 01:00:00+00:00,2025-09-26 06:00:00+00:00,11
SBER,range,2025-09-26 06:30:00+00:00,2025-09-26 06:30:00+00:00,1
SBER,trend,2025-09-26 07:00:00+00:00,2025-09-26 07:00:00+00:00,1
SBER,range,2025-09-26 07:30:00+00:00,2025-09-29 23:00:00+00:00,176
SBER,trend,2025-09-29 23:30:00+00:00,2025-09-30 06:00:00+00:00,14
SBER,range,2025-09-30 06:30:00+00:00,2025-09-30 06:30:00+00:00,1
SBER,trend,2025-09-30 07:00:00+00:00,2025-09-30 09:00:00+00:00,5
SBER,range,2025-09-30 09:30:00+00:00,2025-10-02 03:30:00+00:00,85
SBER,trend,2025-10-02 04:00:00+00:00,2025-10-02 04:00:00+00:00,1
SBER,range,2025-10-02 04:30:00+00:00,2025-10-02 04:30:00+00:00,1
SBER,trend,2025-10-02 05:00:00+00:00,2025-10-02 05:00:00+00:00,1
SBER,range,2025-10-02 05:30:00+00:00,2025-10-04 02:00:00+00:00,90
SBER,trend,2025-10-04 02:30:00+00:00,2025-10-04 06:00:00+00:00,8
SBER,range,2025-10-04 06:30:00+00:00,2025-10-04 11:00:00+00:00,10
SBER,trend,2025-10-04 11:30:00+00:00,2025-10-05 01:00:00+00:00,28
SBER,range,2025-10-05 01:30:00+00:00,2025-10-05 11:30:00+00:00,21
SBER,trend,2025-10-05 12:00:00+00:00,2025-10-05 13:30:00+00:00,4
SBER,range,2025-10-05 14:00:00+00:00,2025-10-06 19:00:00+00:00,59
SBER,trend,2025-10-06 19:30:00+00:00,2025-10-07 06:00:00+00:00,22
SBER,range,2025-10-07 06:30:00+00:00,2025-10-07 06:30:00+00:00,1
SBER,trend,2025-10-07 07:00:00+00:00,2025-10-07 09:30:00+00:00,6
SBER,range,2025-10-07 10:00:00+00:00,2025-10-07 11:30:00+00:00,4
SBER,trend,2025-10-07 12:00:00+00:00,2025-10-07 19:00:00+00:00,15
SBER,range,2025-10-07 19:30:00+00:00,2025-10-08 01:30:00+00:00,13
SBER,trend,2025-10-08 02:00:00+00:00,2025-10-08 06:00:00+00:00,9
SBER,range,2025-10-08 06:30:00+00:00,2025-10-08 06:30:00+00:00,1
SBER,trend,2025-10-08 07:00:00+00:00,2025-10-08 09:30:00+00:00,6
SBER,range,2025-10-08 10:00:00+00:00,2025-10-08 22:00:00+00:00,25
SBER,trend,2025-10-08 22:30:00+00:00,2025-10-09 06:00:00+00:00,16
SBER,range,2025-10-09 06:30:00+00:00,2025-10-09 06:30:00+00:00,1
SBER,trend,2025-10-09 07:00:00+00:00,2025-10-09 08:00:00+00:00,3
SBER,range,2025-10-09 08:30:00+00:00,2025-10-10 04:30:00+00:00,41
SBER,trend,2025-10-10 05:00:00+00:00,2025-10-10 05:00:00+00:00,1
SBER,range,2025-10-10 05:30:00+00:00,2025-10-10 06:30:00+00:00,3
SBER,trend,2025-10-10 07:00:00+00:00,2025-10-10 07:30:00+00:00,2
SBER,range,2025-10-10 08:00:00+00:00,2025-10-11 22:30:00+00:00,78
SBER,trend,2025-10-11 23:00:00+00:00,2025-10-12 00:30:00+00:00,4
SBER,range,2025-10-12 01:00:00+00:00,2025-10-15 03:00:00+00:00,149
SBER,trend,2025-10-15 03:30:00+00:00,2025-10-15 03:30:00+00:00,1
SBER,range,2025-10-15 04:00:00+00:00,2025-10-16 22:30:00+00:00,86
SBER,trend,2025-10-16 23:00:00+00:00,2025-10-17 01:00:00+00:00,5
SBER,range,2025-10-17 01:30:00+00:00,2025-10-17 02:30:00+00:00,3
SBER,trend,2025-10-17 03:00:00+00:00,2025-10-17 06:00:00+00:00,7
SBER,range,2025-10-17 06:30:00+00:00,2025-10-17 06:30:00+00:00,1
SBER,trend,2025-10-17 07:00:00+00:00,2025-10-17 20:00:00+00:00,27
SBER,range,2025-10-17 20:30:00+00:00,2025-10-18 03:00:00+00:00,14
SBER,trend,2025-10-18 03:30:00+00:00,2025-10-18 06:00:00+00:00,6
SBER,range,2025-10-18 06:30:00+00:00,2025-10-18 09:30:00+00:00,7
SBER,trend,2025-10-18 10:00:00+00:00,2025-10-19 01:00:00+00:00,31
SBER,range,2025-10-19 01:30:00+00:00,2025-10-19 09:30:00+00:00,17
SBER,trend,2025-10-19 10:00:00+00:00,2025-10-19 15:30:00+00:00,12
SBER,range,2025-10-19 16:00:00+00:00,2025-10-22 03:00:00+00:00,119
SBER,trend,2025-10-22 03:30:00+00:00,2025-10-22 03:30:00+00:00,1
SBER,range,2025-10-22 04:00:00+00:00,2025-10-22 06:30:00+00:00,6
SBER,trend,2025-10-22 07:00:00+00:00,2025-10-22 11:00:00+00:00,9
SBER,range,2025-10-22 11:30:00+00:00,2025-10-23 06:30:00+00:00,39
SBER,trend,2025-10-23 07:00:00+00:00,2025-10-23 14:00:00+00:00,15
SBER,range,2025-10-23 14:30:00+00:00,2025-10-25 02:00:00+00:00,72
SBER,trend,2025-10-25 02:30:00+00:00,2025-10-25 05:30:00+00:00,7
SBER,range,2025-10-25 06:00:00+00:00,2025-10-29 07:00:00+00:00,195
SBER,trend,2025-10-29 07:30:00+00:00,2025-10-29 08:30:00+00:00,3
SBER,range,2025-10-29 09:00:00+00:00,2025-10-30 04:00:00+00:00,39
SBER,trend,2025-10-30 04:30:00+00:00,2025-10-30 06:00:00+00:00,4
SBER,range,2025-10-30 06:30:00+00:00,2025-10-30 14:00:00+00:00,16
SBER,trend,2025-10-30 14:30:00+00:00,2025-10-31 06:00:00+00:00,32
SBER,range,2025-10-31 06:30:00+00:00,2025-10-31 23:30:00+00:00,35
